object_id,city,county,region,development,locality,on_road,rural_urban,speed_limit,traffic_control,weather,workzone,bike_age,bike_age_group,bike_alcohol,bike_alcohol_drugs,bike_direction,bike_injury,bike_position,bike_race,bike_sex,driver_age,driver_age_group,driver_alcohol,driver_alcohol_drugs,driver_est_speed,driver_injury,driver_race,driver_sex,driver_vehicle_type,crash_alcohol,crash_date,crash_day,crash_group,crash_hour,crash_location,crash_month,crash_severity,crash_time,crash_type,crash_year,ambulance_req,hit_run,light_condition,road_character,road_class,road_condition,road_configuration,road_defects,road_feature,road_surface,num_lanes,geo_point
3143,Fayetteville,Cumberland,Coastal,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,Stop And Go Signal,Cloudy,No,19,16-19,No,NA,Facing Traffic,B: Evident Injury,Travel Lane,White,Male,34,30-39,No,NA,0-5 mph,O: No Injury,Hispanic,Female,"Light Truck (Mini-Van, Panel)",No,28JUN2011,Tuesday,Motorist Failed to Yield - Signalized Intersection,17,Intersection,June,B: Evident Injury,17:43:00,Motorist Drive Out - Signalized Intersection,2011,No,No,Daylight,Straight - Hillcrest,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Coarse Asphalt,4 lanes,"35.0776969167, -78.9586026686"
3150,Southern Pines,Moore,Piedmont,Residential,Urban (>70% Developed),NA,Urban,20 - 25  MPH,Stop Sign,Clear,No,53,50-59,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Male,68,60-69,No,NA,6-10 mph,O: No Injury,Black,Female,Passenger Car,No,14JUN2011,Tuesday,Loss of Control / Turning Error,12,Intersection,June,C: Possible Injury,12:31:00,Motorist Turning Error - Left Turn,2011,Yes,No,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,2 lanes,"35.1812669237, -79.4048028088"
3155,Duck,Dare,Coastal,Residential,Urban (>70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Clear,No,46,40-49,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Male,57,50-59,No,NA,6-10 mph,O: No Injury,White,Female,Sport Utility,No,11JUN2011,Saturday,Motorist Left Turn / Merge,8,Intersection,June,B: Evident Injury,08:17:00,Motorist Left Turn - Opposite Direction,2011,No,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"36.195737267, -75.7623017505"
3158,Wrightsville Beach,New Hanover,Coastal,Residential,Urban (>70% Developed),NA,Rural,5 - 15 MPH,No Control Present,Clear,No,16,16-19,No,NA,With Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,39,30-39,No,NA,NA,O: No Injury,White,Male,"Light Truck (Mini-Van, Panel)",No,16JUN2011,Thursday,Parallel Paths - Other Circumstances,13,Intersection,June,B: Evident Injury,13:22:00,Bicyclist Ride Out - Parallel Path,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,1 lane,"34.2160867667, -77.7929022747"
3167,Ramseur,Randolph,Piedmont,Commercial,Urban (>70% Developed),NA,Rural,30 - 35  MPH,Stop And Go Signal,Clear,No,12,11-15,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,54,50-59,No,NA,21-25 mph,O: No Injury,White,Female,Passenger Car,No,19JUN2011,Sunday,Bicyclist Failed to Yield - Signalized Intersection,21,Intersection,June,C: Possible Injury,21:14:00,Bicyclist Ride Out - Signalized  Intersection,2011,Yes,No,Dark - Lighted Roadway,Straight - Hillcrest,US Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,5 lanes,"35.7375870346, -79.6553029137"
3171,Gastonia,Gaston,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,9,6-10,No,NA,With Traffic,B: Evident Injury,Travel Lane,Hispanic,Female,24,20-24,No,NA,31-35 mph,O: No Injury,White,Male,Sport Utility,No,19JUN2011,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,17,Intersection,June,B: Evident Injury,17:48:00,Bicyclist Ride Out - Sign-Controlled Intersection,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"35.2481168727, -81.2254033573"
3177,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,16,16-19,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Female,30,30-39,No,NA,26-30 mph,O: No Injury,White,Female,Passenger Car,No,04JUL2011,Monday,Bicyclist Failed to Yield - Signalized Intersection,16,Intersection,July,B: Evident Injury,16:15:00,Bicyclist Ride Through - Signalized Intersection,2011,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Coarse Asphalt,2 lanes,"35.7942270813, -78.6729026201"
3188,None - Rural Crash,Wake,Piedmont,Commercial,Urban (>70% Developed),NA,Rural,50 - 55  MPH,Stop And Go Signal,Clear,No,61,60-69,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Male,70+,70+,No,NA,56-60 mph,O: No Injury,White,Female,Passenger Car,No,26JUN2011,Sunday,Motorist Overtaking Bicyclist,13,Non-Intersection,June,B: Evident Injury,13:02:00,Motorist Overtaking - Other / Unknown,2011,No,No,Daylight,Straight - Level,US Route,Dry,"Two-Way, Divided, Unprotected Median",None,Related To Intersection,Smooth Asphalt,4 lanes,"35.9185171126, -78.5465025878"
3194,Wilson,Wilson,Coastal,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,55,50-59,No,NA,Facing Traffic,B: Evident Injury,Bike Lane / Paved Shoulder,Black,Male,52,50-59,No,NA,NA,O: No Injury,Black,Female,Passenger Car,No,05JUN2011,Sunday,Motorist Failed to Yield - Midblock,12,Non-Intersection,June,B: Evident Injury,12:34:00,Motorist Drive Out - Commercial Driveway / Alley,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Coarse Asphalt,4 lanes,"35.7158370922, -77.8922023788"
3195,Wilson,Wilson,Coastal,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,11,11-15,No,NA,Not Applicable,C: Possible Injury,Driveway / Alley,Black,Male,25,25-29,No,NA,16-20 mph,O: No Injury,White,Female,Sport Utility,No,25APR2011,Monday,Bicyclist Failed to Yield - Midblock,12,Non-Intersection,April,C: Possible Injury,12:46:00,Bicyclist Ride Out - Residential Driveway,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.7285570936, -77.9117023854"
3197,None - Rural Crash,Carteret,Coastal,"Farms, Woods, Pastures",Mixed (30% To 70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Clear,No,17,16-19,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,25,25-29,No,NA,26-30 mph,O: No Injury,White,Female,Passenger Car,No,21JUL2011,Thursday,Bicyclist Left Turn / Merge,11,Non-Intersection,July,C: Possible Injury,11:30:00,Bicyclist Left Turn - Same Direction,2011,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"34.6885768955, -77.0703020783"
3206,Cramerton,Gaston,Piedmont,Residential,Mixed (30% To 70% Developed),NA,Rural,30 - 35  MPH,No Control Present,Cloudy,No,10,6-10,No,NA,With Traffic,Unknown Injury,Travel Lane,Unknown/Missing,NA,NA,NA,Missing,NA,31-35 mph,Unknown Injury,Unknown/Missing,NA,NA,No,05JUL2011,Tuesday,Motorist Overtaking Bicyclist,11,Non-Intersection,July,Unknown Injury,11:20:00,Motorist Overtaking - Other / Unknown,2011,No,Yes,Daylight,Straight - Grade,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,No Special Feature,Smooth Asphalt,2 lanes,"35.2477468779, -81.0818033141"
3211,Lumberton,Robeson,Coastal,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Rain,No,14,11-15,No,NA,With Traffic,B: Evident Injury,Travel Lane,Native American,Male,70+,70+,No,NA,26-30 mph,O: No Injury,White,Male,Passenger Car,No,24JUL2011,Sunday,Bicyclist Left Turn / Merge,19,Intersection-Related,July,B: Evident Injury,19:04:00,Bicyclist Left Turn - Opposite Direction,2011,No,No,Daylight,Straight - Level,Local Street,Wet,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"34.6114968147, -78.9754026508"
3212,Concord,Cabarrus,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,NA,No Control Present,Cloudy,No,44,40-49,No,NA,Facing Traffic,C: Possible Injury,Travel Lane,White,Male,29,25-29,No,NA,16-20 mph,O: No Injury,Black,Male,Passenger Car,No,07JUL2011,Thursday,Motorist Failed to Yield - Midblock,16,Non-Intersection,July,C: Possible Injury,16:31:00,Motorist Drive Out - Commercial Driveway / Alley,2011,No,No,Daylight,Straight - Hillcrest,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,2 lanes,"35.4414469365, -80.607903183"
3213,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,5 - 15 MPH,Stop Sign,Clear,No,10,6-10,No,NA,Not Applicable,B: Evident Injury,Travel Lane,Black,Female,45,40-49,No,NA,0-5 mph,O: No Injury,White,Male,Passenger Car,No,07JUL2011,Thursday,Crossing Paths - Other Circumstances,13,Intersection,July,B: Evident Injury,13:59:00,Crossing Paths - Intersection - Other / Unknown,2011,Yes,No,Daylight,Straight - Hillcrest,Local Street,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,2 lanes,"35.0820468518, -80.832603231"
3215,Fletcher,Henderson,Mountains,Residential,Mixed (30% To 70% Developed),NA,Urban,20 - 25  MPH,No Control Present,Clear,No,38,30-39,No,NA,With Traffic,B: Evident Injury,Travel Lane,White,Female,33,30-39,No,NA,21-25 mph,O: No Injury,White,Male,Pickup,No,08JUL2011,Friday,Loss of Control / Turning Error,10,Intersection,July,B: Evident Injury,10:13:00,Bicyclist Turning Error - Left Turn,2011,Yes,No,Daylight,Straight - Level,"Private Road, Driveway",Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"35.4404768659, -82.4748037382"
3216,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,5 - 15 MPH,No Control Present,Clear,No,10,6-10,No,NA,Not Applicable,B: Evident Injury,Non-Roadway,Black,Male,21,20-24,No,NA,6-10 mph,O: No Injury,White,Female,Passenger Car,No,09JUL2011,Saturday,Non-Roadway,18,Non-Roadway,July,B: Evident Injury,18:01:00,Non-Roadway,2011,Yes,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,NA,"35.2952169007, -80.7271032115"
3218,Wilmington,New Hanover,Coastal,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,40,40-49,No,NA,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,38,30-39,No,NA,21-25 mph,O: No Injury,White,Male,Passenger Car,No,09JUL2011,Saturday,Bicyclist Failed to Yield - Signalized Intersection,2,Intersection,July,C: Possible Injury,02:54:00,Bicyclist Ride Out - Signalized  Intersection,2011,Yes,No,Dark - Lighted Roadway,Straight - Hillcrest,Local Street,Dry,"One-Way, Not Divided",None,No Special Feature,Smooth Asphalt,4 lanes,"34.2254567641, -77.9448023214"
3223,Duck,Dare,Coastal,Commercial,Mixed (30% To 70% Developed),NA,Rural,30 - 35  MPH,Stop Sign,Clear,No,42,40-49,No,NA,Facing Traffic,C: Possible Injury,Multi-use Path,White,Female,58,50-59,No,NA,0-5 mph,O: No Injury,White,Male,Pickup,No,12JUL2011,Tuesday,Motorist Failed to Yield - Midblock,10,Non-Intersection,July,C: Possible Injury,10:00:00,Motorist Drive Out - Other Midblock,2011,Yes,No,Daylight,Straight - Level,NC Route,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,2 lanes,"36.1831572643, -75.7572017483"
3235,Asheville,Buncombe,Mountains,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Rain,No,28,25-29,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,37,30-39,No,NA,11-15 mph,O: No Injury,White,Female,Passenger Car,No,22JUN2011,Wednesday,Motorist Left Turn / Merge,0,Intersection,June,C: Possible Injury,00:25:00,Motorist Left Turn - Opposite Direction,2011,No,No,Dark - Lighted Roadway,Straight - Level,US Route,Wet,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,5 lanes,"35.5418468853, -82.5324037608"
3236,Lumberton,Robeson,Coastal,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,47,40-49,No,NA,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,56,50-59,No,NA,6-10 mph,O: No Injury,Black,Male,Passenger Car,No,16JUL2011,Saturday,Bicyclist Failed to Yield - Signalized Intersection,18,Intersection,July,B: Evident Injury,18:51:00,Bicyclist Ride Through - Signalized Intersection,2011,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Divided, Unprotected Median",None,Four-Way Intersection,Coarse Asphalt,9 or more lanes,"34.6153968122, -79.0686026789"
3242,Goldsboro,Wayne,Coastal,Residential,Urban (>70% Developed),NA,Urban,NA,No Control Present,Clear,No,26,25-29,No,NA,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,62,60-69,No,NA,NA,O: No Injury,White,Female,Pickup,No,13JUL2011,Wednesday,Motorist Failed to Yield - Midblock,17,Non-Intersection,July,C: Possible Injury,17:28:00,Motorist Drive Out - Commercial Driveway / Alley,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Coarse Asphalt,2 lanes,"35.381627016, -77.9862023902"
3251,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,20 - 25  MPH,No Control Present,Clear,No,14,11-15,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,NA,NA,Missing,NA,NA,Unknown Injury,Unknown/Missing,NA,Passenger Car,No,04JUN2011,Saturday,Bicyclist Overtaking Motorist,16,Non-Intersection,June,C: Possible Injury,16:09:00,Bicyclist Overtaking - Other / Unknown,2011,No,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.3863069192, -80.7642032275"
3255,Charlotte,Mecklenburg,Piedmont,Residential,Mixed (30% To 70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,46,40-49,No,NA,With Traffic,C: Possible Injury,Travel Lane,Black,Female,NA,NA,Missing,NA,41-45 mph,Unknown Injury,Unknown/Missing,NA,NA,No,23JUL2011,Saturday,Motorist Overtaking Bicyclist,3,Intersection,July,C: Possible Injury,03:52:00,Motorist Overtaking - Misjudged Space,2011,Yes,Yes,Dark - Lighted Roadway,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"35.2945568972, -80.8390032448"
3263,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop Sign,Clear,No,18,16-19,No,NA,With Traffic,C: Possible Injury,Travel Lane,Other,Female,63,60-69,No,NA,21-25 mph,O: No Injury,Other,Male,Sport Utility,No,03AUG2011,Wednesday,Motorist Failed to Yield - Sign-Controlled Intersection,21,Intersection,August,C: Possible Injury,21:30:00,Motorist Drive Out - Sign-Controlled Intersection,2011,Yes,No,Dark - Lighted Roadway,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.8870070989, -78.733802643"
3266,Raleigh,Wake,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop Sign,Clear,No,21,20-24,No,NA,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Hispanic,Male,20,20-24,No,NA,0-5 mph,O: No Injury,White,Female,Sport Utility,No,01AUG2011,Monday,Motorist Failed to Yield - Sign-Controlled Intersection,14,Intersection,August,C: Possible Injury,14:27:00,Motorist Drive Out - Sign-Controlled Intersection,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"35.8243570914, -78.5692025897"
3268,Charlotte,Mecklenburg,Piedmont,Residential,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,18,16-19,No,NA,With Traffic,B: Evident Injury,Travel Lane,Black,Male,40,40-49,No,NA,31-35 mph,O: No Injury,Hispanic,Female,Passenger Car,No,26JUL2011,Tuesday,Bicyclist Left Turn / Merge,20,Non-Intersection,July,B: Evident Injury,20:28:00,Bicyclist Left Turn - Same Direction,2011,Yes,No,Dusk,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Concrete,2 lanes,"35.2954068974, -80.8146032371"
3269,Chapel Hill,Orange,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,5 - 15 MPH,No Control Present,Clear,No,16,16-19,No,NA,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,19,0-19,No,NA,0-5 mph,O: No Injury,White,Female,Passenger Car,No,19JUL2011,Tuesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,July,C: Possible Injury,15:00:00,Motorist Drive Out - Commercial Driveway / Alley,2011,No,No,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Private",Smooth Asphalt,NA,"35.9118870925, -79.0587027427"
3272,Wilmington,New Hanover,Coastal,Commercial,Urban (>70% Developed),NA,Urban,40 - 45  MPH,No Control Present,Clear,No,32,30-39,No,NA,Not Applicable,O: No Injury,Travel Lane,White,Male,30,30-39,No,NA,36-40 mph,O: No Injury,White,Female,Passenger Car,No,09JUL2011,Saturday,Bicyclist Failed to Yield - Midblock,21,Non-Intersection,July,O: No Injury,21:44:00,Bicyclist Ride Out - Other Midblock,2011,No,No,Dark - Lighted Roadway,Straight - Level,Local Street,Dry,NA,None,No Special Feature,Coarse Asphalt,NA,"34.2201367673, -77.8162022815"
3278,Winston-Salem,Forsyth,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,No Control Present,Clear,No,63,60-69,No,NA,Facing Traffic,C: Possible Injury,Travel Lane,White,Male,20,20-24,No,NA,0-5 mph,O: No Injury,White,Female,Sport Utility,No,15JUL2011,Friday,Motorist Failed to Yield - Midblock,16,Non-Intersection,July,C: Possible Injury,16:17:00,Motorist Drive Out - Commercial Driveway / Alley,2011,No,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Four-Way Intersection,Smooth Asphalt,9 or more lanes,"36.0935170869, -80.2793031209"
3281,Summerfield,Guilford,Piedmont,"Farms, Woods, Pastures",Rural (<30% Developed),NA,Urban,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Rain,No,50,50-59,No,NA,With Traffic,A: Disabling Injury,Travel Lane,White,Female,36,30-39,No,NA,36-40 mph,O: No Injury,Other,Female,"Light Truck (Mini-Van, Panel)",No,12AUG2011,Friday,Motorist Left Turn / Merge,18,Intersection,August,A: Disabling Injury,18:39:00,Motorist Left Turn - Opposite Direction,2011,Yes,No,Daylight,Straight - Level,NC Route,Wet,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,2 lanes,"36.2094471284, -79.8259029911"
3284,None - Rural Crash,Buncombe,Mountains,Residential,Urban (>70% Developed),NA,Rural,30 - 35  MPH,"Double Yellow Line, No Passing Zone",Clear,No,36,30-39,No,NA,With Traffic,A: Disabling Injury,Travel Lane,White,Male,44,40-49,No,NA,26-30 mph,O: No Injury,White,Female,Sport Utility,No,14AUG2011,Sunday,Motorist Left Turn / Merge,17,Intersection,August,A: Disabling Injury,17:00:00,Motorist Left Turn - Opposite Direction,2011,Yes,No,Daylight,Straight - Grade,State Secondary Route,Dry,"Two-Way, Not Divided",None,T-Intersection,Coarse Asphalt,2 lanes,"35.6329069091, -82.418403732"
3286,Charlotte,Mecklenburg,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,19,16-19,No,NA,With Traffic,B: Evident Injury,Travel Lane,Black,Male,49,40-49,No,NA,6-10 mph,O: No Injury,Black,Female,Pickup,No,08AUG2011,Monday,Motorist Right Turn / Merge,14,Intersection,August,B: Evident Injury,14:41:00,Motorist Right Turn on Red - Same Direction,2011,Yes,No,Daylight,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,T-Intersection,Smooth Asphalt,4 lanes,"35.2410768865, -80.7967032291"
3287,Raleigh,Wake,Piedmont,Commercial,Urban (>70% Developed),NA,Urban,30 - 35  MPH,Stop And Go Signal,Clear,No,21,20-24,No,NA,With Traffic,O: No Injury,Travel Lane,White,Male,48,40-49,No,NA,0-5 mph,O: No Injury,Black,Male,Passenger Car,No,13AUG2011,Saturday,Bicyclist Overtaking Motorist,23,Intersection-Related,August,O: No Injury,23:56:00,Bicyclist Overtaking - Passing on Right,2011,No,No,Dark - Lighted Roadway,Straight - Level,Local Street,Dry,"Two-Way, Not Divided",None,No Special Feature,Smooth Asphalt,2 lanes,"35.7755970787, -78.6393026084"
3289,None - Rural Crash,New Hanover,Coastal,Residential,Mixed (30% To 70% Developed),NA,Rural,40 - 45  MPH,"Double Yellow Line, No Passing Zone",Clear,No,14,11-15,No,NA,With Traffic,C: Possible Injury,Travel Lane,White,Male,48,40-49,No,NA,41-45 mph,O: No Injury,White,Male,Pickup,No,14AUG2011,Sunday,Bicyclist Left Turn / Merge,14,Non-Intersection,August,C: Possible Injury,14:56:00,Bicyclist Left Turn - Same Direction,2011,Yes,No,Daylight,Straight - Level,State Secondary Route,Dry,"Two-Way, Not Divided",None,Related To Intersection,Coarse Asphalt,2 lanes,"34.1351567465, -77.8771022966"
3290,Duck,Dare,Coastal,Commercial,Urban (>70% Developed),NA,Rural,NA,No Control Present,Clear,No,17,16-19,No,NA,Facing Traffic,B: Evident Injury,Multi-use Path,White,Male,37,30-39,No,NA,NA,O: No Injury,White,Female,Sport Utility,No,31JUL2011,Sunday,Motorist Failed to Yield - Midblock,10,Non-Intersection,July,B: Evident Injury,10:23:00,Motorist Drive Out - Commercial Driveway / Alley,2011,No,No,Daylight,Straight - Grade,NC Route,Dry,"Two-Way, Divided, Unprotected Median",None,"Driveway, Public",Coarse Asphalt,2 lanes,"36.1657972604, -75.7533017462"
3292,Jacksonville,Onslow,Coastal,Commercial,Urban (>70% Developed),NA,Urban,NA,No Control Present,Clear,No,51,50-59,No,NA,Facing Traffic,B: Evident Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,NA,NA,Missing,NA,0-5 mph,Unknown Injury,Unknown/Missing,NA,NA,No,31JUL2011,Sunday,Motorist Failed to Yield - Midblock,11,Non-Intersection,July,B: Evident Injury,11:51:00,Motorist Drive Out - Commercial Driveway / Alley,2011,No,Yes,Daylight,Straight - Level,Public Vehicular Area,Dry,"Two-Way, Not Divided",None,"Driveway, Public",Smooth Asphalt,1 lane,"34.7602668995, -77.4158021867"
